datetime,open,high,low,close,volume,ATR,ADX,DI+,DI-,ema_fast,ema_slow,donchian_high,donchian_low,donchian_mid,volume_ma20,volume_std20,volume_zscore,RSI,bb_upper,bb_mid,bb_lower,bb_percent,trade_type,signals
2021-01-11 05:30:00,38150.02,38264.74,30420.0,35404.47,251156.138287,3221.4578947946507,49.00174938595168,27.61130322360125,24.27396901083765,35029.36005381843,30731.49310702347,41950.0,22600.0,32275.0,112041.5902398,43343.93417800926,3.209550556160184,70.10454772459214,42589.10879261094,31379.4265,20169.744207389063,0.6795342363384009,HOLD,0
2021-01-12 05:30:00,35410.37,36628.0,32531.0,34051.24,133948.151996,3283.9966165950327,45.96106312008319,25.150810230411043,22.110871884113454,34878.88004553867,30977.400284280993,41950.0,22703.42,32326.71,112786.63485295,43598.01551733323,0.485377990074728,65.32323835075849,42501.257615346934,31920.3505,21339.443384653066,0.6006950291109387,HOLD,0
2021-01-13 05:30:00,34049.15,37850.0,32380.0,37371.38,124477.914938,3440.1397154096735,43.51922962894252,24.831576269993707,19.599626926234563,35262.34157699426,31451.028411371288,41950.0,23433.6,32691.8,115559.83888725,42415.09595291352,0.2102571230924542,68.0136597678026,42708.24106992789,32602.459500000004,22496.677930072117,0.7359501077180922,HOLD,0
2021-01-14 05:30:00,37371.38,40100.0,36701.23,39144.5,102950.389421,3437.184735737554,41.89280159392108,27.753468838868777,18.215299985737012,35859.59671899514,32020.915195714155,41950.0,24500.0,33225.0,116731.36117984999,41684.555893578596,-0.3306013813373244,70.19400798761117,43113.793381785814,33324.061,23534.32861821419,0.797272630803941,HOLD,0
2021-01-15 05:30:00,39145.21,39747.76,34408.0,36742.22,118300.920916,3573.0829688991575,39.51632574072312,24.790903936294775,20.855230482286153,35995.38491607281,32370.641477513105,41950.0,25700.0,33825.0,117756.08155635002,41446.06794732881,0.013145743049554974,63.5719468691703,43183.70477581525,33836.5025,24489.300224184757,0.6554324713566,HOLD,0
2021-01-16 05:30:00,36737.43,37950.0,35357.8,35994.98,86348.431508,3503.019899692075,37.30959816275359,23.480545139276884,19.752897352500984,35995.32262129238,32639.110997697317,41950.0,25880.0,33915.0,114650.72382105002,41351.427379200235,-0.6844332616021395,57.572264519070494,43002.14369976881,34322.1685,25642.193300231193,0.5963603847649565,HOLD,0
2021-01-17 05:30:00,35994.98,36852.5,33850.0,35828.61,80157.727384,3467.268478285498,34.70856860152352,22.028180439798195,21.637293965981314,35969.674525708935,32875.37018305307,41950.0,25880.0,33915.0,114672.52306544999,41332.15515304205,-0.8350591822190453,55.761715885498994,42757.76966888164,34759.6285,26761.487331118355,0.566826871233474,HOLD,0
2021-01-18 05:30:00,35824.99,37469.83,34800.0,36631.27,70698.11875,3410.3085869793913,32.508606336062925,22.089371027560084,20.42735116470616,36071.458444830634,33153.5849843084,41950.0,27320.0,34635.0,114736.84937265,41258.94326890979,-1.0673741771722713,59.537881489784475,42457.84613647654,35221.941999999995,27986.037863523452,0.5973843747387082,HOLD,0
2021-01-19 05:30:00,36622.46,37850.0,35844.06,35891.49,79611.307769,3309.9965450522923,30.601479036833954,21.953571297573948,19.54310249043357,36043.77099177977,33356.392763248514,41950.0,27850.0,34900.0,113949.61186979999,41794.92623949541,-0.821590254856125,54.200387256861355,42164.79635737962,35572.7395,28980.682642620384,0.5241768621612511,HOLD,0
2021-01-20 05:30:00,35901.94,36415.31,33400.0,35468.23,89368.422918,3288.947506119986,28.910673950938094,20.51592460477914,23.571257986648845,35955.22622381365,33512.82515115603,41950.0,28130.0,35040.0,114642.6077581,41235.14892246737,-0.6129281814313787,46.8601878293638,41705.06599562115,35899.9695,30094.873004378846,0.4628137533695037,HOLD,0
2021-01-21 05:30:00,35468.23,35600.0,30071.0,30850.13,135004.076658,3448.9512556828445,28.338458923252762,18.166710540836807,27.766622638813267,35169.8268047654,33315.58847329262,41950.0,28130.0,35040.0,118683.66534044998,38891.90544702574,0.4196351690657041,31.075785940935077,41449.54592576782,35975.8915,30502.23707423217,0.031778853642101326,SHORT,-1
2021-01-22 05:30:00,30851.99,33826.53,28850.0,32945.17,142971.684049,3558.06402313407,28.12333984451785,16.35177531964479,27.443785948969456,34827.57191172457,33288.150067863535,41950.0,28130.0,35040.0,119332.55587479999,39197.604482049246,0.6030758380917303,33.8319596131342,41385.67137385908,36014.2335,30642.795626140924,0.21431639236338668,HOLD,0
2021-01-23 05:30:00,32950.0,33456.0,31390.16,32078.0,64595.287675,3451.4765929102077,27.923586414264005,15.652692506473425,26.270489550857306,34404.56084838233,33198.509322095866,41950.0,28130.0,35040.0,116514.44192105,41056.626037447924,-1.26457430278597,33.306574569838276,41462.90863814605,35968.131,30473.353361853955,0.14601561189721382,HOLD,0
2021-01-24 05:30:00,32078.0,33071.0,30900.0,32259.9,57978.037966,3360.013979130907,27.87355774307219,14.930289146533845,26.100055888873708,34074.61302555428,33128.98270564432,41950.0,28850.0,35400.0,112368.34953485001,42621.55580694138,-1.2761221531944162,36.7553463237728,41436.31228906923,35981.690500000004,30527.068710930776,0.15884064524342703,HOLD,0
2021-01-25 05:30:00,32259.45,34875.0,31910.0,32254.2,88499.226921,3331.798694907271,26.996041578565997,17.8487404770978,24.441006382740195,33794.54948316131,33064.1839867077,41950.0,28850.0,35400.0,110990.811029,42940.33290386222,-0.5237869058527265,41.920723184613855,41534.151230565374,35896.924,30259.696769434628,0.17690463316354013,HOLD,0
2021-01-26 05:30:00,32254.19,32921.88,30837.37,32467.77,84972.20691,3242.7066452710374,26.514748407080155,17.029189711069545,25.681492978521035,33590.42956267495,33020.0051728775,41950.0,28850.0,35400.0,108882.46130899999,43140.447554466,-0.5542421498713624,45.68685570590636,41504.12186756525,35681.8445,29859.567132434753,0.22398476600367995,HOLD,0
2021-01-27 05:30:00,32464.01,32557.29,29241.72,30366.15,95911.961711,3247.9111706088206,26.531527596535273,15.787480203360952,27.31806598138375,33094.38655303265,32823.423308219906,41950.0,28850.0,35400.0,107036.77437269999,42850.836780712234,-0.2596171626386402,29.562061897056864,41230.30872479749,35228.538,29226.76727520251,0.09492054737195381,HOLD,0
2021-01-28 05:30:00,30362.19,33783.98,29842.1,33364.86,92621.145617,3297.4803727081908,25.975437357214393,17.096632315730133,24.98545082073054,33135.997852566084,32863.529729833244,41380.0,28850.0,35115.0,104678.3337786,42247.07062416269,-0.2853970224080825,34.26315388217867,40360.23979138141,34867.6405,29375.04120861859,0.36319951444864595,HOLD,0
2021-01-29 05:30:00,33368.18,38531.9,31915.4,34252.2,231827.005626,3534.5532032290344,24.548294369857217,24.40554018869615,21.644631812943224,33307.72125986361,32966.39419429004,41350.0,28850.0,35100.0,112480.38507614999,50276.11187917273,2.3738235931345018,42.61054126015076,39490.31721719216,34575.839499999995,29661.361782807828,0.46707284897560736,REVERSE_SHORT_TO_LONG,2
2021-01-30 05:30:00,34246.28,34933.0,32825.0,34262.88,84889.68134,3432.656545855532,23.22309016731127,23.33500574920899,20.69520296987638,33454.66875834613,33062.43017989819,40100.0,28850.0,34475.0,110814.391918,50627.10637016938,-0.5120717425255696,44.62478044178525,38999.29966236207,34381.4825,29763.66533763792,0.4871581641466146,HOLD,0
2021-01-31 05:30:00,34262.89,34342.69,32171.67,33092.98,68742.280384,3342.5396497229945,21.748896258154918,22.25240796662929,21.131212338852322,33399.02433398519,33064.693129535364,40100.0,28850.0,34475.0,101693.69902284999,39141.7734222849,-0.8418478714122211,42.0082931016048,38891.61884392492,34265.907999999996,29640.197156075064,0.3732164590940192,HOLD,0
2021-02-01 05:30:00,33092.97,34717.27,32296.16,33526.37,82718.276882,3276.7232461713515,20.515569112571317,21.894525886211884,20.01596514867979,33418.61597491054,33098.891416236445,40100.0,28850.0,34475.0,99132.20526714998,38592.324032121374,-0.4253158833214669,40.72951649811062,38876.44567782714,34239.6645,29602.883322172856,0.4230830103207226,HOLD,0
2021-02-02 05:30:00,33517.09,35984.33,33418.0,35466.24,78056.65988,3225.980871444827,19.822472322241186,23.4558986503096,18.87860184105322,33733.635055693536,33274.2505705893,40100.0,28850.0,34475.0,96811.14251425001,38383.116476411466,-0.48861281615253055,48.8152120916626,38584.39638324301,34144.407499999994,29704.41861675698,0.6488553839615161,HOLD,0
2021-02-03 05:30:00,35472.71,37662.63,35362.38,37618.87,80784.333663,3159.8572377701967,19.729081273908733,26.030055838906037,17.89696834540457,34331.36350866376,33596.07423202713,39747.76,28850.0,34298.880000000005,95702.83972635001,38516.30586099235,-0.3873296187124433,55.46524073955484,38187.23981389844,34068.126000000004,29949.012186101565,0.9310082411439222,HOLD,0
2021-02-04 05:30:00,37620.26,38708.27,36161.95,36936.66,92080.735898,3116.03314935804,19.96116581628536,26.907617294707702,16.852338700391712,34732.17835348472,33843.52502965475,38708.27,28850.0,33779.134999999995,94391.83047545,38151.14124246184,-0.060577337982166954,69.33492505907029,38224.363002135055,34077.848,29931.332997864945,0.8447246661989637,HOLD,0
2021-02-05 05:30:00,36936.65,38310.12,36570.0,38290.24,66681.334275,3017.753638689609,20.176672891349366,25.799354834498615,16.1582298856344,35279.57245294861,34172.9113237544,38708.27,28850.0,33779.134999999995,93408.47561380001,38619.95501441283,-0.6920552167610121,67.81895511949047,38675.91281384874,34192.611,29709.30918615125,0.956987859633115,HOLD,0
2021-02-06 05:30:00,38289.32,40955.51,38215.94,39186.94,98757.311183,2997.883378783208,21.138536417213945,30.41832469189031,15.103519033850644,35880.70592172575,34544.32085532815,40955.51,28850.0,34902.755000000005,94338.45480375,38507.858438186035,0.11475206771997648,73.65263045821746,39327.32011950549,34360.527500000004,29393.734880494514,0.9858681315831274,HOLD,0
2021-02-07 05:30:00,39181.01,39700.0,37351.0,38795.69,84363.679763,2951.534566012979,21.587931544329614,28.68913595238728,16.338127013638854,36329.16501069102,34859.237088266804,40955.51,28850.0,34902.755000000005,95021.7328544,38186.20675398346,-0.2791074054583387,71.44689131497691,39729.48782362438,34468.7485,29208.009176375625,0.9112484228755664,HOLD,0
2021-02-08 05:30:00,38795.69,46794.45,37988.89,46374.87,138597.536914,3369.6792398691946,23.51415026043339,38.37257335959771,13.288528616853204,37874.65808596932,35712.246933580376,46794.45,28850.0,37822.225,97971.04431165001,39197.83967972568,1.0364472362328492,80.95195091060617,42471.93403517257,34992.917499999996,27513.900964827426,1.260925747822095,HOLD,0
2021-02-09 05:30:00,46374.86,48142.19,44961.09,46420.42,115499.861712,3356.2092941642527,25.509321203576935,38.64301041206722,12.388871238159965,39189.39068812789,36505.444938500346,48142.19,28850.0,38496.095,99277.61625135,39331.28781031054,0.41245141880143066,80.81060443120296,44602.40652746207,35540.527,26478.64747253793,1.1003110594787995,HOLD,0
2021-02-10 05:30:00,46420.42,47310.0,43727.0,44807.58,97154.1822,3372.408630295378,26.793890858135853,35.71043268064516,14.062530356194952,40053.72750533898,37120.41790601884,48142.19,28850.0,38496.095,97385.12152844999,38421.86335448976,-0.0060106228143932605,82.59352897444823,45908.721047701314,36238.3995,26568.07795229869,0.9430659548253046,HOLD,0
2021-02-11 05:30:00,44807.58,48678.9,43994.02,47969.51,89561.081454,3466.1565852742797,28.224960818321247,35.083779517021064,12.704886901460958,41271.54019682529,37924.05435742485,48678.9,29241.72,38960.31,94714.5913987,36913.12588266438,-0.13961185408901536,82.72083451889925,47844.48557843623,36989.6165,26134.747421563763,1.0057589096957484,HOLD,0
2021-02-12 05:30:00,47968.66,48985.8,46125.0,47287.6,85870.035697,3422.91682918326,29.607179671723863,33.629763209554184,11.946424742232606,42197.08785885217,38617.650330948934,48985.8,29241.72,39113.76,95778.3287998,36300.950654326516,-0.2729485846569444,79.4763567753064,49267.05661415711,37750.0965,26233.13638584289,0.914063407594688,HOLD,0
2021-02-13 05:30:00,47298.15,48150.0,46202.53,47153.69,63768.097399,3317.527769955884,30.89066860702629,32.21965648682214,11.445507333547173,42959.64203441337,39249.94956569346,48985.8,29241.72,39113.76,96067.83177145,36005.50983972354,-0.8970775449710451,78.98785015414992,50435.30369012667,38494.786,26554.268309873332,0.8625849491919368,HOLD,0
2021-02-14 05:30:00,47156.78,49707.43,47014.17,48577.79,73735.475533,3272.9372149590354,32.368507752049986,33.72479399657694,10.772766763214822,43823.97249065747,39940.90070897543,49707.43,29241.72,39474.575,95329.64420205,36318.829374521556,-0.5945722657074065,84.42744357809691,51679.302829269,39310.965500000006,26942.628170731008,0.8746188454154853,HOLD,0
2021-02-15 05:30:00,48580.47,49010.92,45570.79,47911.1,79398.156784,3284.8795567476755,32.97383040900796,31.202029711503254,13.105495950771326,44452.76133824863,40531.28584164392,49707.43,29241.72,39474.575,95050.94169574999,36423.728715978665,-0.42974142031986123,81.65326209657012,52580.23116717705,40083.132,27586.032832822944,0.813191401271734,HOLD,0
2021-02-16 05:30:00,47911.1,50689.18,47003.62,49133.45,88813.266298,3313.4995884085556,33.880177683203115,32.34085688903917,12.06427717787001,45172.86728621038,41168.48318670733,50689.18,29842.1,40265.64,94696.0069251,36449.474707789304,-0.16139438700450853,81.05502291996802,53262.24865666779,41021.496999999996,28780.7453433322,0.8313502809111093,HOLD,0
2021-02-17 05:30:00,49133.45,52618.74,48947.0,52119.71,85743.637818,3339.0881892365155,35.07743836699905,33.92830441792381,11.116694087289808,46241.61231910109,41979.68517287716,52618.74,31915.4,42267.07,94352.13153515,36502.48353519562,-0.23583309636588698,81.74653632512876,54597.36083805786,41959.2395,29321.118161942148,0.9019770909068274,HOLD,0
2021-02-18 05:30:00,52117.67,52530.0,50901.9,51552.6,60758.046954,3216.874747148193,36.18918043052385,32.701766312182876,10.714815798885786,47058.68734693169,42688.789974886255,52618.74,32171.67,42395.205,85798.68360155,17891.760617672167,-1.3995624680344037,82.16060476971715,55608.698584572165,42824.2595,30039.820415427836,0.8413657979931661,HOLD,0
2021-02-19 05:30:00,51552.61,56368.0,50710.2,55906.0,79659.77802,3391.226550923322,37.836719091427724,36.88861947523282,9.437943511852932,48419.812370480664,43667.842569339125,56368.0,32171.67,44269.835,85537.18843555,17943.887896780758,-0.32754386615424846,84.24102307724007,57289.53468845213,43906.4155,30523.29631154788,0.9483104547986864,HOLD,0
2021-02-20 05:30:00,55906.0,57700.46,53863.93,55841.19,80948.205314,3423.0339401430847,39.54482460544222,36.71587599219423,8.682369988174871,49561.562775022096,44569.572008647345,57700.46,32296.16,44998.31,86147.48468205,17545.759337188898,-0.29632683705115687,83.45397124857732,58424.069317758374,45043.826,31663.58268224163,0.9034816013274455,HOLD,0
2021-02-21 05:30:00,55841.19,58352.8,55477.59,57408.57,58166.708511,3383.903658704294,41.2163858411962,35.86453771800539,8.15542917974985,50768.794655787926,45520.60889689569,58352.8,33418.0,45885.4,84919.90626350002,18624.043793436766,-1.436487051320617,85.70142346269789,59552.8580290073,46237.936,32923.0139709927,0.9194780102979255,HOLD,0
2021-02-22 05:30:00,57412.35,57508.47,47622.0,54087.67,134019.434944,3848.3726830825585,39.40960133358621,29.283394662551725,21.23944921569447,51279.39086258978,46155.20601564416,58352.8,35362.38,46857.59,87718.0450167,21517.81770051652,2.1517697831499234,67.68249458713181,59904.081011867485,47169.00749999999,34433.9339881325,0.7716381061150797,REVERSE_LONG_TO_SHORT,-2
2021-02-23 05:30:00,54087.67,54183.59,44892.56,48891.0,169375.025051,4237.1339200052325,36.924885342792884,24.696856021638265,22.514024394862705,50911.94611449905,46357.85742189274,58352.8,36161.95,47257.375,92147.5795861,28120.683152606092,2.7462862493702587,54.58189201439452,59660.22062090467,47732.613999999994,35805.00737909532,0.5485590293516968,HOLD,0
2021-02-24 05:30:00,48891.0,51374.99,46988.69,49676.2,91881.209252,4247.788640004859,34.61764906562765,22.87527259236367,20.853441617523202,50721.83132765304,46603.66057582661,58352.8,36570.0,47461.4,92137.6032538,28120.74350756614,-0.009117611052176278,59.315216002069434,59177.79605462287,48369.591,37561.38594537713,0.5604452355130483,HOLD,0
2021-02-25 05:30:00,49676.21,52041.73,46674.34,47073.73,83310.673121,4327.760165718799,32.658264548815986,21.9492490471728,19.00608954430445,50160.584969552576,46638.480533172784,58352.8,37351.0,47851.9,92969.0701961,27568.87491039364,-0.3503370052819502,48.24859344719229,58554.05437756646,48808.7655,39063.47662243354,0.41098080714702934,HOLD,0
2021-02-26 05:30:00,47073.73,48424.11,44106.78,46276.87,109423.200663,4327.015153881742,30.57982211443009,20.384954756885882,21.889971937244287,49563.09035885218,46611.69456775257,58352.8,37351.0,47851.9,93502.3646701,27789.01811531525,0.5729182631366746,48.0326890534181,57898.28799893125,49163.262,40428.236001068755,0.3347805718979453,HOLD,0
2021-02-27 05:30:00,46276.88,48394.0,45000.0,46106.43,66060.834292,4260.37121431876,28.649839853928903,19.224986479065727,20.644363430754975,49031.29645749031,46574.26756273386,58352.8,37988.89,48170.845,92587.22239655,28400.45713910923,-0.9340127158735584,47.9644807468637,56950.15584775519,49528.799000000006,42107.442152244825,0.26942430675360884,HOLD,0
2021-02-28 05:30:00,46103.67,46638.46,43000.0,45135.66,83055.369042,4215.948984724563,27.42981623474942,18.03987210644226,22.76024545542283,48431.96777172257,46467.70403956839,58352.8,43000.0,50676.4,89810.11400295,26302.68538849732,-0.25680818749799483,43.18964865691569,57018.613098111746,49466.8385,41915.06390188825,0.21323438989539187,HOLD,0
2021-03-01 05:30:00,45134.11,49790.0,44950.53,49587.03,85086.111648,4260.486200101381,25.6285664830789,21.859868387141965,20.913582893236278,48609.669652996025,46698.765221822585,58352.8,43000.0,50676.4,88289.42649975,25609.30871621561,-0.12508400313522247,52.88396643858978,57039.5445443226,49625.169,42210.793455677405,0.4974280369417485,HOLD,0
2021-03-02 05:30:00,49595.76,50200.0,47047.6,48440.65,64221.06214,4181.337185808425,24.074803399531955,21.38307202369364,19.787354338265885,48583.666629458174,46827.793723909796,58352.8,43000.0,50676.4,86642.77049675,26064.060671445,-0.8602538429982458,48.80469371656749,56895.0713965207,49806.8225,42718.5736034793,0.40363117041004354,HOLD,0
2021-03-03 05:30:00,48436.61,52640.0,48100.71,50349.37,81035.913705,4206.905243964966,23.307028346876685,23.877882451388768,18.262301487819254,48855.31330184922,47088.651225842405,58352.8,43000.0,50676.4,86216.51210929999,26083.526052192923,-0.19861572373051314,46.827629658725684,56963.922271097465,49925.815500000004,42887.708728902544,0.5300900877022325,HOLD,0
2021-03-04 05:30:00,50349.37,51773.88,47500.0,48374.09,82649.716829,4211.689155110325,22.38846331420652,22.147134653110733,17.957369794474033,48781.27894771857,47183.86891281704,58352.8,43000.0,50676.4,86055.4961659,26095.714262952737,-0.13051106026766535,44.57789233606214,56948.93731152639,49980.14,43011.34268847361,0.3847684953224571,HOLD,0
2021-03-05 05:30:00,48374.09,49448.93,46300.0,48751.71,78192.496372,4135.777786888159,21.12671418620178,20.942666502312125,19.05326833093824,48776.72987883879,47300.00528964541,58352.8,43000.0,50676.4,86776.71611455,25642.722587876728,-0.33476241507243154,35.88054724575258,56928.3079708677,50060.041000000005,43191.774029132306,0.4047553767530153,HOLD,0
2021-03-06 05:30:00,48746.81,49200.0,47070.0,48882.2,44399.234242,3992.507944967577,19.955089995911667,20.144602437876646,18.327203731509623,48792.956051325134,47417.20489781982,58352.8,43000.0,50676.4,85309.90405,27218.590274369,-1.5030414652490087,36.30149740852067,56931.03572771503,50075.2615,43219.48727228497,0.41298856552357327,HOLD,0
2021-03-07 05:30:00,48882.2,51450.03,48882.2,50971.75,55235.028032,3890.74523461275,19.556346336163124,23.325687571102566,17.46322779594081,49128.155120352036,47680.50453501835,58352.8,43000.0,50676.4,84101.74761240001,28019.296026096246,-1.030244284278752,37.58459760395514,57016.976671268065,50228.294,43439.61132873194,0.554757015167799,CLOSE,1
2021-03-08 05:30:00,50959.11,52402.78,49274.67,52375.17,66987.359664,3836.2712892832683,19.456068514649747,23.74107759381776,16.446114834989782,49627.69587106711,48028.2575324244,58352.8,43000.0,50676.4,83010.4522807,28250.21975011506,-0.567184707178596,46.433070446285896,57223.649460209526,50390.380000000005,43557.11053979048,0.6452298940907809,HOLD,0
2021-03-09 05:30:00,52375.18,54895.0,51789.41,54884.5,71656.737076,3784.0797686201777,20.009533155010804,27.053676647257735,15.482021413274888,50436.43496782602,48536.12734483741,58352.8,43000.0,50676.4,82306.1072436,28353.908028986625,-0.37558738487523413,64.05743530085046,57616.32262195332,50528.61949999999,43440.91637804667,0.8072843504483266,HOLD,0
2021-03-10 05:30:00,54874.67,57387.69,53005.0,55851.59,84749.238943,3826.837642290165,21.076951913135808,29.49323517931825,14.215535557883719,51269.53574200663,49078.01346744205,58352.8,43000.0,50676.4,83505.66684305,27898.13145545597,0.044575462049692295,64.36151236826035,58212.52520082827,50743.569,43274.61279917174,0.8419501241307012,HOLD,0
2021-03-11 05:30:00,55851.59,58150.0,54272.82,57773.16,81914.812859,3830.433524983725,22.225492796751812,28.78239468634985,13.187748311445343,52270.09332015945,49722.09839577967,58352.8,43000.0,50676.4,83618.418585,27886.32444677497,-0.061091081732609964,75.69644683266014,58617.74482254448,50836.927,43056.109177455524,0.9457264749151855,HOLD,0
2021-03-12 05:30:00,57773.15,58081.51,54962.84,57221.72,73405.406047,3779.593273199174,23.291995045823818,27.08601429474641,12.410487145766623,53031.88204013492,50277.62592201822,58352.8,43000.0,50676.4,83241.27862165,27975.201073558732,-0.35159256045335635,76.5994263485936,58895.393751348325,50905.9535,42916.51324865168,0.8952571332474843,HOLD,0
2021-03-13 05:30:00,57221.72,61844.0,56078.23,61188.39,83245.091346,3921.463039399233,25.011273286940515,31.094672527449124,11.107110360267397,54286.729418575705,51085.83066853539,61844.0,43000.0,52422.0,84495.1977634,27347.13042873325,-0.04571252624321184,80.94408220043742,59872.045278199665,51094.9445,42317.84372180033,1.0749874448901076,HOLD,0
2021-03-14 05:30:00,61188.38,61724.79,58966.78,58968.31,52601.05275,3838.3592508707166,26.607745939406016,29.498763364699887,10.537046817068159,55006.97258494867,51669.71802642166,61844.0,43000.0,52422.0,80424.27865369999,25590.48351170892,-1.0872489334157942,76.99684726302849,60717.23312031688,51338.976500000004,41960.71987968313,0.9067564905118907,HOLD,0
2021-03-15 05:30:00,58976.08,60633.43,54600.0,55605.2,102771.427298,3995.1500186656654,26.20208724884022,26.316713646989488,17.20769683520312,55099.00757187964,51961.23520964968,61844.0,43000.0,52422.0,77094.09876605,15907.531958344653,1.614161681346199,62.26658377750373,61164.011380859345,51674.686499999996,42185.36161914065,0.7071018512564645,HOLD,0
2021-03-16 05:30:00,55605.2,56938.29,53271.34,56900.75,77986.694355,3971.707160189547,25.34589061272528,24.58118659427023,18.46239723905419,55376.19871466739,52327.12519412008,61844.0,43000.0,52422.0,76399.37302120001,15526.593655402887,0.10223242579982385,67.13964226788416,61752.23447616773,52035.914000000004,42319.59352383228,0.7503435334359599,HOLD,0
2021-03-17 05:30:00,56900.74,58974.73,54123.69,58912.97,70421.620841,4034.516648747436,25.06518859704909,26.075429681603957,16.876761597911212,55920.317373949336,52814.965550111185,61844.0,43000.0,52422.0,75754.9204072,15492.083154553677,-0.3442596785076225,67.27687300622753,62512.41944783317,52627.876000000004,42743.33255216684,0.8179253565513833,HOLD,0
2021-03-18 05:30:00,58912.97,60129.97,57023.0,57648.16,66580.406675,3968.2633166940477,25.07834034246962,26.696579818652822,15.932923165738783,56186.139316418674,53172.97995380666,61844.0,43000.0,52422.0,73612.7807078,13414.31192870008,-0.5242441110791639,69.26242940728079,62848.248167973776,53196.440500000004,43544.63283202623,0.7306158417749823,HOLD,0
2021-03-19 05:30:00,57641.0,59468.0,56270.74,58030.01,52392.652961,3913.191651215902,24.794646694235,25.13855480263399,16.376191259983987,56469.81172927734,53532.75995722839,61844.0,43000.0,52422.0,72929.37164125,14147.442569274313,-1.4516205723889664,69.26782953817681,63066.05826153026,53792.61949999999,44519.180738469724,0.728469212390678,HOLD,0
2021-03-20 05:30:00,58030.01,59880.0,57820.17,58102.28,44476.941776,3780.808676129052,24.639047485545852,24.93865143642113,15.738909417987212,56720.9606940039,53871.24292335961,61844.0,44950.53,53397.265,71000.45027795,15278.885814862395,-1.7359582906333069,69.19333726356179,62947.390535058235,54440.9505,45934.51046494176,0.7152092699713561,HOLD,0
