datetime,open,high,low,close,volume,ATR,trade_type,signals
2018-01-22 05:30:00,11530.0,11926.35,9900.24,10760.05,43752.606791,1790.2314674770641,HOLD,0
2018-01-23 05:30:00,10760.05,11399.0,9905.0,10799.18,37473.922552,1769.0720769429884,HOLD,0
2018-01-24 05:30:00,10799.14,11570.48,10500.0,11349.99,27158.587762,1719.172642875632,HOLD,0
2018-01-25 05:30:00,11349.96,11794.05,10950.21,11175.27,20839.954183,1656.6488826702298,HOLD,0
2018-01-26 05:30:00,11184.7,11643.0,10311.15,11089.0,33056.87196,1633.4489624794992,HOLD,0
2018-01-27 05:30:00,11089.0,11650.0,10842.69,11491.0,18860.768345,1574.4390365881063,HOLD,0
2018-01-28 05:30:00,11499.98,12244.0,11408.0,11879.95,16887.339524,1521.6933911175274,HOLD,0
2018-01-29 05:30:00,11879.95,11975.02,11139.55,11251.0,14170.377538,1472.6774346091327,HOLD,0
2018-01-30 05:30:00,11250.11,11308.42,9900.0,10237.51,25554.372946,1468.0876178513377,HOLD,0
2018-01-31 05:30:00,10230.0,10425.85,9700.0,10285.1,18015.956805,1415.0706451476706,HOLD,0
2018-02-01 05:30:00,10285.1,10335.0,8750.99,9224.52,33564.764311,1427.137741922837,REVERSE_LONG_TO_SHORT,-2
2018-02-02 05:30:00,9224.52,9250.0,8010.02,8873.03,49971.626975,1413.7693317854914,HOLD,0
2018-02-03 05:30:00,8873.03,9473.01,8229.0,9199.96,28725.000735,1401.643665229385,HOLD,0
2018-02-04 05:30:00,9199.96,9368.0,7930.0,8184.81,32014.308449,1404.240546284429,HOLD,0
2018-02-05 05:30:00,8179.99,8382.8,6625.0,6939.99,63403.182579,1429.4947929783982,HOLD,0
2018-02-06 05:30:00,6939.63,7878.0,6000.01,7652.14,100201.500307,1461.5301649085125,REVERSE_SHORT_TO_LONG,2
2018-02-07 05:30:00,7655.02,8476.0,7150.01,7599.0,60778.460497,1451.8487245579045,HOLD,0
2018-02-08 05:30:00,7599.0,7844.0,7572.09,7784.02,1521.537318,1367.5673870894827,HOLD,0
2018-02-09 05:30:00,7789.9,8738.0,7789.9,8683.92,20482.910825,1338.0254308688054,HOLD,0
2018-02-10 05:30:00,8683.93,9065.78,8120.0,8533.98,49381.512653,1310.0079000924623,HOLD,0
2018-02-11 05:30:00,8533.99,8549.0,7726.53,8063.88,45025.187952,1275.1837643715721,HOLD,0
2018-02-12 05:30:00,8063.82,8989.0,8053.0,8903.0,41987.85049,1250.9563526307456,HOLD,0
2018-02-13 05:30:00,8903.0,8950.0,8351.0,8539.9,35454.972956,1204.3880417285495,HOLD,0
2018-02-14 05:30:00,8535.17,9489.6,8533.0,9449.99,40811.952867,1186.688895890796,HOLD,0
2018-02-15 05:30:00,9449.98,10219.5,9301.5,10000.09,52427.596715,1167.4968318985964,HOLD,0
2018-02-16 05:30:00,10000.89,10323.37,9666.0,10159.98,38161.205974,1131.0592010486969,HOLD,0
2018-02-17 05:30:00,10156.07,11075.07,10050.0,11039.55,41882.108407,1123.4885438309327,HOLD,0
2018-02-18 05:30:00,11039.55,11274.0,10080.0,10383.43,61137.380728,1128.5250764144375,REVERSE_LONG_TO_SHORT,-2
2018-02-19 05:30:00,10375.01,11250.0,10270.33,11153.0,40831.417131,1117.8925709562636,HOLD,0
2018-02-20 05:30:00,11147.11,11786.01,11100.59,11200.99,48153.354288,1087.0016730308164,HOLD,0
2018-02-21 05:30:00,11195.07,11304.03,10200.0,10437.6,68113.818754,1088.2179821000439,HOLD,0
2018-02-22 05:30:00,10439.02,10933.44,9679.0,9811.04,67060.166483,1100.0909833786122,HOLD,0
2018-02-23 05:30:00,9815.55,10435.0,9570.19,10131.04,57202.70237,1083.2851988515686,HOLD,0
2018-02-24 05:30:00,10131.04,10496.97,9352.0,9694.51,40888.156299,1087.6912560764565,HOLD,0
2018-02-25 05:30:00,9694.51,9847.0,9274.8,9590.0,28373.517586,1050.8704520709953,HOLD,0
2018-02-26 05:30:00,9590.0,10444.32,9350.0,10324.0,34878.292756,1053.9739912087814,HOLD,0
2018-02-27 05:30:00,10321.0,10870.0,10121.0,10569.04,30705.385123,1032.1901346938685,HOLD,0
2018-02-28 05:30:00,10584.33,11098.0,10300.0,10326.76,30800.983782,1015.4622679300207,HOLD,0
2018-03-01 05:30:00,10325.64,11060.41,10240.0,10920.0,25092.55393,1001.5299630778765,HOLD,0
2018-03-02 05:30:00,10923.36,11200.0,10770.0,11039.0,23910.71009,960.7063942865996,HOLD,0
2018-03-03 05:30:00,11038.99,11544.0,11015.01,11464.48,21287.15328,929.8695089804139,CLOSE,1
2018-03-04 05:30:00,11464.47,11565.0,11050.02,11515.0,17295.918653,900.2345440532415,HOLD,0
2018-03-05 05:30:00,11515.0,11710.0,11415.01,11454.0,15144.231063,857.0027909065815,HOLD,0
2018-03-06 05:30:00,11455.0,11455.0,10555.48,10716.48,29515.572363,860.0397344132543,SHORT,-1
2018-03-07 05:30:00,10716.48,10899.0,9389.31,9910.0,50647.67108,906.4433248123077,HOLD,0
2018-03-08 05:30:00,9910.0,10099.0,9060.0,9271.64,41109.473226,915.9116587542857,HOLD,0
2018-03-09 05:30:00,9267.07,9410.0,8329.0,9227.0,64112.291407,927.7036831289795,HOLD,0
2018-03-10 05:30:00,9230.0,9490.0,8667.07,8770.22,37180.012857,920.2198486197667,HOLD,0
2018-03-11 05:30:00,8770.22,9740.0,8450.0,9533.57,44325.973386,946.6327165754976,HOLD,0
2018-03-12 05:30:00,9533.57,9888.88,8780.0,9131.34,42230.77793,958.2218082486763,HOLD,0
2018-03-13 05:30:00,9131.34,9474.0,8823.0,9150.0,40191.409358,936.2773933737709,HOLD,0
2018-03-14 05:30:00,9151.92,9333.78,7900.28,8170.0,49708.094108,971.7932938470731,HOLD,0
2018-03-15 05:30:00,8184.01,8430.0,7650.0,8240.98,52291.022277,958.0937728579964,REVERSE_SHORT_TO_LONG,2
2018-03-16 05:30:00,8240.98,8611.64,7900.0,8260.0,38815.409893,940.4899319395681,HOLD,0
2018-03-17 05:30:00,8260.0,8348.62,7721.99,7824.8,33110.206329,918.0713653724562,HOLD,0
2018-03-18 05:30:00,7824.01,8317.4,7322.0,8189.99,59488.231711,923.5948392744235,HOLD,0
2018-03-19 05:30:00,8189.0,8705.23,8088.4,8600.0,55297.084942,901.6830650405361,HOLD,0
2018-03-20 05:30:00,8595.01,9050.0,8280.0,8909.98,44865.105835,892.277131823355,HOLD,0
2018-03-21 05:30:00,8909.96,9177.01,8750.6,8885.0,39972.405371,859.0009081216868,HOLD,0
2018-03-22 05:30:00,8884.82,9100.0,8465.1,8722.9,40617.556809,842.9937003987093,HOLD,0
2018-03-23 05:30:00,8720.0,8909.0,8269.0,8898.03,39991.007666,828.49415037023,HOLD,0
2018-03-24 05:30:00,8898.04,8999.95,8491.0,8546.86,35466.609572,805.669568200928,HOLD,0
2018-03-25 05:30:00,8531.25,8669.85,8365.77,8470.15,29001.769316,769.8417419008617,HOLD,0
2018-03-26 05:30:00,8470.14,8514.89,7831.0,8134.23,44033.59566,763.7023317650859,CLOSE,-1
2018-03-27 05:30:00,8134.22,8215.94,7730.0,7795.51,37427.64805,743.862165210437,HOLD,0
2018-03-28 05:30:00,7795.51,8109.0,7728.0,7949.3,26401.33167,717.9434391239771,HOLD,0
2018-03-29 05:30:00,7949.3,7975.0,6941.11,7090.14,54620.915125,740.5110506151217,SHORT,-1
2018-03-30 05:30:00,7090.16,7292.43,6600.1,6840.23,65306.031976,737.0695469997559,HOLD,0
2018-03-31 05:30:00,6840.24,7223.36,6777.0,6923.91,36868.539087,716.3045793569162,HOLD,0
2018-04-01 05:30:00,6922.0,7049.98,6430.0,6813.01,44071.430463,709.4242522599936,HOLD,0
2018-04-02 05:30:00,6813.01,7125.0,6765.0,7056.0,32123.560072,684.4653770985655,HOLD,0
2018-04-03 05:30:00,7063.97,7520.0,7011.01,7405.21,37787.331811,671.931421591525,HOLD,0
2018-04-04 05:30:00,7405.21,7427.52,6707.0,6796.1,42227.183804,675.4020343349875,HOLD,0
2018-04-05 05:30:00,6796.1,6902.0,6566.69,6770.76,39029.73146,651.1097461682027,HOLD,0
2018-04-06 05:30:00,6770.0,6850.0,6500.0,6601.39,27455.01192,629.6019071561883,HOLD,0
2018-04-07 05:30:00,6601.39,7070.0,6586.28,6895.8,32269.578267,619.1817709307463,HOLD,0
2018-04-08 05:30:00,6895.81,7109.13,6880.0,7018.0,21427.673165,591.3209301499788,HOLD,0
2018-04-09 05:30:00,7011.04,7185.0,6611.0,6782.72,34078.297206,590.0837208535518,HOLD,0
2018-04-10 05:30:00,6781.55,6890.0,6656.0,6843.9,22326.728095,564.6491693640123,HOLD,0
2018-04-11 05:30:00,6839.56,6990.0,6787.0,6953.79,23997.871177,538.8170858380115,HOLD,0
2018-04-12 05:30:00,6953.78,8012.23,6743.2,7923.0,64861.595987,590.9751511352964,REVERSE_SHORT_TO_LONG,2
2018-04-13 05:30:00,7922.99,8233.39,7732.0,7877.41,55044.523148,584.5762117684895,HOLD,0
2018-04-14 05:30:00,7877.48,8186.0,7810.0,7999.01,31621.286357,569.6779109278832,HOLD,0
2018-04-15 05:30:00,8004.0,8429.54,7999.02,8355.0,27946.720444,559.7387744330345,HOLD,0
2018-04-16 05:30:00,8355.07,8419.0,7867.0,8064.92,36664.069715,559.1860048306748,HOLD,0
2018-04-17 05:30:00,8064.92,8173.7,7825.4,7885.02,32152.603567,544.122718771341,HOLD,0
2018-04-18 05:30:00,7890.96,8236.43,7868.0,8173.0,26969.04457,531.5732388591024,HOLD,0
2018-04-19 05:30:00,8173.99,8296.0,8080.0,8278.0,27113.847464,509.0322932263094,HOLD,0
2018-04-20 05:30:00,8273.84,8930.0,8177.09,8856.98,39795.337485,526.4521294244302,HOLD,0
2018-04-21 05:30:00,8852.12,9035.0,8565.0,8915.31,40872.229909,522.4198344655423,HOLD,0
2018-04-22 05:30:00,8915.31,9020.67,8727.68,8787.02,29458.25348,506.031989146575,HOLD,0
2018-04-23 05:30:00,8785.7,8985.0,8745.0,8934.01,25838.114709,487.02970420753394,HOLD,0
2018-04-24 05:30:00,8934.0,9731.01,8922.0,9619.99,46268.790106,510.0282967641387,HOLD,0
2018-04-25 05:30:00,9618.96,9759.82,8730.0,8869.99,81110.037589,547.1562755667002,REVERSE_LONG_TO_SHORT,-2
2018-04-26 05:30:00,8869.99,9307.48,8651.62,9266.0,43300.304245,554.9208273119358,HOLD,0
2018-04-27 05:30:00,9267.03,9395.0,8889.0,8915.35,37241.347036,551.4264825039404,HOLD,0
2018-04-28 05:30:00,8915.35,9427.48,8870.0,9348.0,34759.62842,551.8588766108018,HOLD,0
2018-04-29 05:30:00,9348.0,9570.51,9163.74,9419.0,38149.850035,541.495385424316,HOLD,0
2018-04-30 05:30:00,9417.04,9458.64,9124.99,9246.01,35002.033875,526.6492864654364,HOLD,0
2018-05-01 05:30:00,9246.01,9248.99,8800.49,9071.48,41018.463633,521.0671945750481,HOLD,0
2018-05-02 05:30:00,9071.48,9268.0,8970.2,9247.84,26123.543961,505.11953781968754,HOLD,0
2018-05-03 05:30:00,9247.81,9844.0,9168.4,9750.0,38768.388288,517.2967136897099,HOLD,0
2018-05-04 05:30:00,9750.0,9830.04,9520.85,9713.99,28681.588879,502.43194842615924,HOLD,0
2018-05-05 05:30:00,9714.0,10020.0,9682.0,9864.0,24990.018345,490.6868092528622,HOLD,0
2018-05-06 05:30:00,9863.99,9970.0,9417.03,9659.01,27690.351559,495.1356085919434,HOLD,0
2018-05-07 05:30:00,9661.02,9689.67,9181.0,9365.0,33787.640012,496.10235083537606,HOLD,0
2018-05-08 05:30:00,9365.0,9475.7,9060.54,9187.56,25533.831889,490.32075434713494,HOLD,0
2018-05-09 05:30:00,9178.0,9390.0,8965.0,9310.0,25673.524899,485.6549861794824,HOLD,0
2018-05-10 05:30:00,9310.0,9395.12,8970.0,9002.2,25055.063718,481.33105859523374,HOLD,0
2018-05-11 05:30:00,9002.21,9016.8,8341.0,8400.0,48227.048061,495.2216972670027,HOLD,0
2018-05-12 05:30:00,8405.94,8646.88,8153.0,8465.94,40241.32081,495.125861747931,HOLD,0
2018-05-13 05:30:00,8475.44,8763.36,8298.0,8679.71,25632.869362,492.99972876593597,HOLD,0
2018-05-14 05:30:00,8679.71,8879.99,8277.0,8663.34,37389.666533,500.8561767112262,HOLD,0
2018-05-15 05:30:00,8663.37,8859.99,8401.3,8462.0,28126.956136,497.8443069461387,HOLD,0
2018-05-16 05:30:00,8462.0,8488.0,8083.01,8330.0,31130.718908,491.21185644998593,HOLD,0
2018-05-17 05:30:00,8330.0,8464.0,7979.0,8041.46,25439.844799,490.76815241784414,HOLD,0
2018-05-18 05:30:00,8038.82,8273.21,7911.9,8239.81,23476.158251,481.5211415308553,HOLD,0
2018-05-19 05:30:00,8238.01,8390.8,8095.73,8233.49,17193.424276,468.2032028500799,HOLD,0
2018-05-20 05:30:00,8233.49,8609.0,8163.9,8526.98,19957.057109,466.5529740750742,HOLD,0
2018-05-21 05:30:00,8526.97,8595.31,8305.0,8381.24,21516.596486,453.96419021256884,HOLD,0
2018-05-22 05:30:00,8386.89,8400.18,7935.11,7977.11,23710.902858,454.75746234024257,HOLD,0
2018-05-23 05:30:00,7977.12,8031.9,7425.0,7501.95,42910.666774,465.6247864587967,HOLD,0
