datetime,equity,cash,position,close,daily_return,drawdown
2018-01-19 05:30:00,1000.0000000000,1000.0000000000,0,11474.9800000000,0.0000000000,0.0000000000
2018-01-20 05:30:00,1000.0000000000,1000.0000000000,0,12799.9400000000,0.0000000000,0.0000000000
2018-01-21 05:30:00,1000.0000000000,1000.0000000000,0,11530.0000000000,0.0000000000,0.0000000000
2018-01-22 05:30:00,1000.0000000000,1000.0000000000,0,10760.0500000000,0.0000000000,0.0000000000
2018-01-23 05:30:00,1000.0000000000,1000.0000000000,0,10799.1800000000,0.0000000000,0.0000000000
2018-01-24 05:30:00,1000.0000000000,1000.0000000000,0,11349.9900000000,0.0000000000,0.0000000000
2018-01-25 05:30:00,1000.0000000000,1000.0000000000,0,11175.2700000000,0.0000000000,0.0000000000
2018-01-26 05:30:00,1000.0000000000,1000.0000000000,0,11089.0000000000,0.0000000000,0.0000000000
2018-01-27 05:30:00,1000.0000000000,1000.0000000000,0,11491.0000000000,0.0000000000,0.0000000000
2018-01-28 05:30:00,1000.0000000000,1000.0000000000,0,11879.9500000000,0.0000000000,0.0000000000
2018-01-29 05:30:00,1000.0000000000,1000.0000000000,0,11251.0000000000,0.0000000000,0.0000000000
2018-01-30 05:30:00,1000.0000000000,1000.0000000000,0,10237.5100000000,0.0000000000,0.0000000000
2018-01-31 05:30:00,1000.0000000000,1000.0000000000,0,10285.1000000000,0.0000000000,0.0000000000
2018-02-01 05:30:00,1000.0000000000,1000.0000000000,0,9224.5200000000,0.0000000000,0.0000000000
2018-02-02 05:30:00,1000.0000000000,1000.0000000000,0,8873.0300000000,0.0000000000,0.0000000000
2018-02-03 05:30:00,1000.0000000000,1000.0000000000,0,9199.9600000000,0.0000000000,0.0000000000
2018-02-04 05:30:00,1000.0000000000,1000.0000000000,0,8184.8100000000,0.0000000000,0.0000000000
2018-02-05 05:30:00,1000.0000000000,1000.0000000000,0,6939.9900000000,0.0000000000,0.0000000000
2018-02-06 05:30:00,1000.0000000000,1000.0000000000,0,7652.1400000000,0.0000000000,0.0000000000
2018-02-07 05:30:00,1000.0000000000,1000.0000000000,0,7599.0000000000,0.0000000000,0.0000000000
2018-02-08 05:30:00,1000.0000000000,1000.0000000000,0,7784.0200000000,0.0000000000,0.0000000000
2018-02-09 05:30:00,1000.0000000000,1000.0000000000,0,8683.9200000000,0.0000000000,0.0000000000
2018-02-10 05:30:00,1000.0000000000,1000.0000000000,0,8533.9800000000,0.0000000000,0.0000000000
2018-02-11 05:30:00,1000.0000000000,1000.0000000000,0,8063.8800000000,0.0000000000,0.0000000000
2018-02-12 05:30:00,1000.0000000000,1000.0000000000,0,8903.0000000000,0.0000000000,0.0000000000
2018-02-13 05:30:00,1000.0000000000,1000.0000000000,0,8539.9000000000,0.0000000000,0.0000000000
2018-02-14 05:30:00,1000.0000000000,1000.0000000000,0,9449.9900000000,0.0000000000,0.0000000000
2018-02-15 05:30:00,1000.0000000000,1000.0000000000,0,10000.0900000000,0.0000000000,0.0000000000
2018-02-16 05:30:00,1000.0000000000,1000.0000000000,0,10159.9800000000,0.0000000000,0.0000000000
2018-02-17 05:30:00,1000.0000000000,1000.0000000000,0,11039.5500000000,0.0000000000,0.0000000000
2018-02-18 05:30:00,1000.0000000000,1000.0000000000,0,10383.4300000000,0.0000000000,0.0000000000
2018-02-19 05:30:00,1000.0000000000,1000.0000000000,0,11153.0000000000,0.0000000000,0.0000000000
2018-02-20 05:30:00,1000.0000000000,1000.0000000000,0,11200.9900000000,0.0000000000,0.0000000000
2018-02-21 05:30:00,1000.0000000000,1000.0000000000,0,10437.6000000000,0.0000000000,0.0000000000
2018-02-22 05:30:00,1000.0000000000,1000.0000000000,0,9811.0400000000,0.0000000000,0.0000000000
2018-02-23 05:30:00,1000.0000000000,1000.0000000000,0,10131.0400000000,0.0000000000,0.0000000000
2018-02-24 05:30:00,1000.0000000000,1000.0000000000,0,9694.5100000000,0.0000000000,0.0000000000
2018-02-25 05:30:00,1000.0000000000,1000.0000000000,0,9590.0000000000,0.0000000000,0.0000000000
2018-02-26 05:30:00,1000.0000000000,1000.0000000000,0,10324.0000000000,0.0000000000,0.0000000000
2018-02-27 05:30:00,1000.0000000000,1000.0000000000,0,10569.0400000000,0.0000000000,0.0000000000
2018-02-28 05:30:00,1000.0000000000,1000.0000000000,0,10326.7600000000,0.0000000000,0.0000000000
2018-03-01 05:30:00,1000.0000000000,1000.0000000000,0,10920.0000000000,0.0000000000,0.0000000000
2018-03-02 05:30:00,1000.0000000000,1000.0000000000,0,11039.0000000000,0.0000000000,0.0000000000
2018-03-03 05:30:00,1000.0000000000,1000.0000000000,0,11464.4800000000,0.0000000000,0.0000000000
2018-03-04 05:30:00,1000.0000000000,1000.0000000000,0,11515.0000000000,0.0000000000,0.0000000000
2018-03-05 05:30:00,1000.0000000000,1000.0000000000,0,11454.0000000000,0.0000000000,0.0000000000
2018-03-06 05:30:00,1000.0000000000,1000.0000000000,0,10716.4800000000,0.0000000000,0.0000000000
2018-03-07 05:30:00,1000.0000000000,1000.0000000000,0,9910.0000000000,0.0000000000,0.0000000000
2018-03-08 05:30:00,1000.0000000000,1000.0000000000,0,9271.6400000000,0.0000000000,0.0000000000
2018-03-09 05:30:00,1000.0000000000,1000.0000000000,0,9227.0000000000,0.0000000000,0.0000000000
2018-03-10 05:30:00,1000.0000000000,1000.0000000000,0,8770.2200000000,0.0000000000,0.0000000000
2018-03-11 05:30:00,1000.0000000000,1000.0000000000,0,9533.5700000000,0.0000000000,0.0000000000
2018-03-12 05:30:00,1000.0000000000,1000.0000000000,0,9131.3400000000,0.0000000000,0.0000000000
2018-03-13 05:30:00,1000.0000000000,1000.0000000000,0,9150.0000000000,0.0000000000,0.0000000000
2018-03-14 05:30:00,1000.0000000000,1000.0000000000,0,8170.0000000000,0.0000000000,0.0000000000
2018-03-15 05:30:00,1000.0000000000,1000.0000000000,0,8240.9800000000,0.0000000000,0.0000000000
2018-03-16 05:30:00,1000.0000000000,1000.0000000000,0,8260.0000000000,0.0000000000,0.0000000000
2018-03-17 05:30:00,1000.0000000000,1000.0000000000,0,7824.8000000000,0.0000000000,0.0000000000
2018-03-18 05:30:00,1000.0000000000,1000.0000000000,0,8189.9900000000,0.0000000000,0.0000000000
2018-03-19 05:30:00,1000.0000000000,1000.0000000000,0,8600.0000000000,0.0000000000,0.0000000000
2018-03-20 05:30:00,1000.0000000000,1000.0000000000,0,8909.9800000000,0.0000000000,0.0000000000
2018-03-21 05:30:00,1000.0000000000,1000.0000000000,0,8885.0000000000,0.0000000000,0.0000000000
2018-03-22 05:30:00,1000.0000000000,1000.0000000000,0,8722.9000000000,0.0000000000,0.0000000000
2018-03-23 05:30:00,1000.0000000000,1000.0000000000,0,8898.0300000000,0.0000000000,0.0000000000
2018-03-24 05:30:00,1000.0000000000,1000.0000000000,0,8546.8600000000,0.0000000000,0.0000000000
2018-03-25 05:30:00,1000.0000000000,1000.0000000000,0,8470.1500000000,0.0000000000,0.0000000000
2018-03-26 05:30:00,1000.0000000000,1000.0000000000,0,8134.2300000000,0.0000000000,0.0000000000
2018-03-27 05:30:00,1000.0000000000,1000.0000000000,0,7795.5100000000,0.0000000000,0.0000000000
2018-03-28 05:30:00,1000.0000000000,1000.0000000000,0,7949.3000000000,0.0000000000,0.0000000000
2018-03-29 05:30:00,1000.0000000000,1000.0000000000,0,7090.1400000000,0.0000000000,0.0000000000
2018-03-30 05:30:00,1000.0000000000,1000.0000000000,0,6840.2300000000,0.0000000000,0.0000000000
2018-03-31 05:30:00,1000.0000000000,1000.0000000000,0,6923.9100000000,0.0000000000,0.0000000000
2018-04-01 05:30:00,1000.0000000000,1000.0000000000,0,6813.0100000000,0.0000000000,0.0000000000
2018-04-02 05:30:00,1000.0000000000,1000.0000000000,0,7056.0000000000,0.0000000000,0.0000000000
2018-04-03 05:30:00,1000.0000000000,1000.0000000000,0,7405.2100000000,0.0000000000,0.0000000000
2018-04-04 05:30:00,1000.0000000000,1000.0000000000,0,6796.1000000000,0.0000000000,0.0000000000
2018-04-05 05:30:00,1000.0000000000,1000.0000000000,0,6770.7600000000,0.0000000000,0.0000000000
2018-04-06 05:30:00,1000.0000000000,1000.0000000000,0,6601.3900000000,0.0000000000,0.0000000000
2018-04-07 05:30:00,1000.0000000000,1000.0000000000,0,6895.8000000000,0.0000000000,0.0000000000
2018-04-08 05:30:00,1000.0000000000,1000.0000000000,0,7018.0000000000,0.0000000000,0.0000000000
2018-04-09 05:30:00,1000.0000000000,1000.0000000000,0,6782.7200000000,0.0000000000,0.0000000000
2018-04-10 05:30:00,1000.0000000000,1000.0000000000,0,6843.9000000000,0.0000000000,0.0000000000
2018-04-11 05:30:00,1000.0000000000,1000.0000000000,0,6953.7900000000,0.0000000000,0.0000000000
2018-04-12 05:30:00,1000.0000000000,1000.0000000000,0,7923.0000000000,0.0000000000,0.0000000000
2018-04-13 05:30:00,1000.0000000000,1000.0000000000,0,7877.4100000000,0.0000000000,0.0000000000
2018-04-14 05:30:00,1000.0000000000,1000.0000000000,0,7999.0100000000,0.0000000000,0.0000000000
2018-04-15 05:30:00,1000.0000000000,1000.0000000000,0,8355.0000000000,0.0000000000,0.0000000000
2018-04-16 05:30:00,1000.0000000000,1000.0000000000,0,8064.9200000000,0.0000000000,0.0000000000
2018-04-17 05:30:00,1000.0000000000,1000.0000000000,0,7885.0200000000,0.0000000000,0.0000000000
2018-04-18 05:30:00,1000.0000000000,1000.0000000000,0,8173.0000000000,0.0000000000,0.0000000000
2018-04-19 05:30:00,1000.0000000000,1000.0000000000,0,8278.0000000000,0.0000000000,0.0000000000
2018-04-20 05:30:00,1000.0000000000,1000.0000000000,0,8856.9800000000,0.0000000000,0.0000000000
2018-04-21 05:30:00,1000.0000000000,1000.0000000000,0,8915.3100000000,0.0000000000,0.0000000000
2018-04-22 05:30:00,1000.0000000000,1000.0000000000,0,8787.0200000000,0.0000000000,0.0000000000
2018-04-23 05:30:00,1000.0000000000,1000.0000000000,0,8934.0100000000,0.0000000000,0.0000000000
2018-04-24 05:30:00,1000.0000000000,1000.0000000000,0,9619.9900000000,0.0000000000,0.0000000000
2018-04-25 05:30:00,1000.0000000000,1000.0000000000,0,8869.9900000000,0.0000000000,0.0000000000
2018-04-26 05:30:00,1000.0000000000,1000.0000000000,0,9266.0000000000,0.0000000000,0.0000000000
2018-04-27 05:30:00,1000.0000000000,1000.0000000000,0,8915.3500000000,0.0000000000,0.0000000000
2018-04-28 05:30:00,1000.0000000000,1000.0000000000,0,9348.0000000000,0.0000000000,0.0000000000
2018-04-29 05:30:00,1000.0000000000,1000.0000000000,0,9419.0000000000,0.0000000000,0.0000000000
2018-04-30 05:30:00,1000.0000000000,1000.0000000000,0,9246.0100000000,0.0000000000,0.0000000000
2018-05-01 05:30:00,1000.0000000000,1000.0000000000,0,9071.4800000000,0.0000000000,0.0000000000
2018-05-02 05:30:00,1000.0000000000,1000.0000000000,0,9247.8400000000,0.0000000000,0.0000000000
2018-05-03 05:30:00,1000.0000000000,1000.0000000000,0,9750.0000000000,0.0000000000,0.0000000000
2018-05-04 05:30:00,1000.0000000000,1000.0000000000,0,9713.9900000000,0.0000000000,0.0000000000
2018-05-05 05:30:00,1000.0000000000,1000.0000000000,0,9864.0000000000,0.0000000000,0.0000000000
2018-05-06 05:30:00,1000.0000000000,1000.0000000000,0,9659.0100000000,0.0000000000,0.0000000000
2018-05-07 05:30:00,1000.0000000000,1000.0000000000,0,9365.0000000000,0.0000000000,0.0000000000
2018-05-08 05:30:00,1000.0000000000,1000.0000000000,0,9187.5600000000,0.0000000000,0.0000000000
2018-05-09 05:30:00,1000.0000000000,1000.0000000000,0,9310.0000000000,0.0000000000,0.0000000000
2018-05-10 05:30:00,1000.0000000000,1000.0000000000,0,9002.2000000000,0.0000000000,0.0000000000
2018-05-11 05:30:00,1000.0000000000,1000.0000000000,0,8400.0000000000,0.0000000000,0.0000000000
2018-05-12 05:30:00,1000.0000000000,1000.0000000000,0,8465.9400000000,0.0000000000,0.0000000000
2018-05-13 05:30:00,1000.0000000000,1000.0000000000,0,8679.7100000000,0.0000000000,0.0000000000
2018-05-14 05:30:00,1000.0000000000,1000.0000000000,0,8663.3400000000,0.0000000000,0.0000000000
2018-05-15 05:30:00,1000.0000000000,1000.0000000000,0,8462.0000000000,0.0000000000,0.0000000000
2018-05-16 05:30:00,1000.0000000000,1000.0000000000,0,8330.0000000000,0.0000000000,0.0000000000
2018-05-17 05:30:00,1000.0000000000,1000.0000000000,0,8041.4600000000,0.0000000000,0.0000000000
2018-05-18 05:30:00,1000.0000000000,1000.0000000000,0,8239.8100000000,0.0000000000,0.0000000000
2018-05-19 05:30:00,1000.0000000000,1000.0000000000,0,8233.4900000000,0.0000000000,0.0000000000
2018-05-20 05:30:00,1000.0000000000,1000.0000000000,0,8526.9800000000,0.0000000000,0.0000000000
2018-05-21 05:30:00,1000.0000000000,1000.0000000000,0,8381.2400000000,0.0000000000,0.0000000000
2018-05-22 05:30:00,1000.0000000000,1000.0000000000,0,7977.1100000000,0.0000000000,0.0000000000
2018-05-23 05:30:00,1000.0000000000,1000.0000000000,0,7501.9500000000,0.0000000000,0.0000000000
2018-05-24 05:30:00,1000.0000000000,1000.0000000000,0,7575.0100000000,0.0000000000,0.0000000000
2018-05-25 05:30:00,1000.0000000000,1000.0000000000,0,7457.0000000000,0.0000000000,0.0000000000
2018-05-26 05:30:00,1000.0000000000,1000.0000000000,0,7333.9600000000,0.0000000000,0.0000000000
2018-05-27 05:30:00,1000.0000000000,1000.0000000000,0,7338.9900000000,0.0000000000,0.0000000000
2018-05-28 05:30:00,1000.0000000000,1000.0000000000,0,7099.0000000000,0.0000000000,0.0000000000
2018-05-29 05:30:00,1000.0000000000,1000.0000000000,0,7461.2900000000,0.0000000000,0.0000000000
2018-05-30 05:30:00,1000.0000000000,1000.0000000000,0,7375.9600000000,0.0000000000,0.0000000000
2018-05-31 05:30:00,1000.0000000000,1000.0000000000,0,7485.0100000000,0.0000000000,0.0000000000
2018-06-01 05:30:00,1000.0000000000,1000.0000000000,0,7521.0100000000,0.0000000000,0.0000000000
2018-06-02 05:30:00,1000.0000000000,1000.0000000000,0,7640.0300000000,0.0000000000,0.0000000000
2018-06-03 05:30:00,1000.0000000000,1000.0000000000,0,7714.2600000000,0.0000000000,0.0000000000
2018-06-04 05:30:00,1000.0000000000,1000.0000000000,0,7487.0000000000,0.0000000000,0.0000000000
2018-06-05 05:30:00,1000.0000000000,1000.0000000000,0,7625.0000000000,0.0000000000,0.0000000000
2018-06-06 05:30:00,1000.0000000000,1000.0000000000,0,7658.8400000000,0.0000000000,0.0000000000
2018-06-07 05:30:00,1000.0000000000,1000.0000000000,0,7691.0800000000,0.0000000000,0.0000000000
2018-06-08 05:30:00,1000.0000000000,1000.0000000000,0,7603.4400000000,0.0000000000,0.0000000000
2018-06-09 05:30:00,1000.0000000000,1000.0000000000,0,7491.7300000000,0.0000000000,0.0000000000
2018-06-10 05:30:00,1000.0000000000,1000.0000000000,0,6764.9900000000,0.0000000000,0.0000000000
2018-06-11 05:30:00,1000.0000000000,1000.0000000000,0,6872.0000000000,0.0000000000,0.0000000000
2018-06-12 05:30:00,1000.0000000000,1000.0000000000,0,6530.0000000000,0.0000000000,0.0000000000
2018-06-13 05:30:00,1000.0000000000,1000.0000000000,0,6292.7800000000,0.0000000000,0.0000000000
2018-06-14 05:30:00,1000.0000000000,1000.0000000000,0,6635.9800000000,0.0000000000,0.0000000000
2018-06-15 05:30:00,1000.0000000000,1000.0000000000,0,6388.9000000000,0.0000000000,0.0000000000
2018-06-16 05:30:00,1000.0000000000,1000.0000000000,0,6483.9800000000,0.0000000000,0.0000000000
2018-06-17 05:30:00,1000.0000000000,1000.0000000000,0,6449.6100000000,0.0000000000,0.0000000000
2018-06-18 05:30:00,1000.0000000000,1000.0000000000,0,6712.4600000000,0.0000000000,0.0000000000
2018-06-19 05:30:00,1000.0000000000,1000.0000000000,0,6741.2100000000,0.0000000000,0.0000000000
2018-06-20 05:30:00,1000.0000000000,1000.0000000000,0,6761.5100000000,0.0000000000,0.0000000000
2018-06-21 05:30:00,1000.0000000000,1000.0000000000,0,6718.8400000000,0.0000000000,0.0000000000
2018-06-22 05:30:00,1000.0000000000,1000.0000000000,0,6045.0000000000,0.0000000000,0.0000000000
2018-06-23 05:30:00,1000.0000000000,1000.0000000000,0,6149.9800000000,0.0000000000,0.0000000000
2018-06-24 05:30:00,1000.0000000000,1000.0000000000,0,6136.9700000000,0.0000000000,0.0000000000
2018-06-25 05:30:00,1000.0000000000,1000.0000000000,0,6252.0000000000,0.0000000000,0.0000000000
2018-06-26 05:30:00,1000.0000000000,1000.0000000000,0,6070.7800000000,0.0000000000,0.0000000000
2018-06-27 05:30:00,1000.0000000000,1000.0000000000,0,6133.7300000000,0.0000000000,0.0000000000
2018-06-28 05:30:00,1000.0000000000,1000.0000000000,0,5853.9800000000,0.0000000000,0.0000000000
2018-06-29 05:30:00,1000.0000000000,1000.0000000000,0,6197.9200000000,0.0000000000,0.0000000000
2018-06-30 05:30:00,1000.0000000000,1000.0000000000,0,6390.0700000000,0.0000000000,0.0000000000
2018-07-01 05:30:00,1000.0000000000,1000.0000000000,0,6356.8100000000,0.0000000000,0.0000000000
2018-07-02 05:30:00,1000.0000000000,1000.0000000000,0,6615.2900000000,0.0000000000,0.0000000000
2018-07-03 05:30:00,1000.0000000000,1000.0000000000,0,6513.8600000000,0.0000000000,0.0000000000
2018-07-04 05:30:00,1000.0000000000,1000.0000000000,0,6586.9800000000,0.0000000000,0.0000000000
2018-07-05 05:30:00,1000.0000000000,1000.0000000000,0,6529.2000000000,0.0000000000,0.0000000000
2018-07-06 05:30:00,1000.0000000000,1000.0000000000,0,6609.7800000000,0.0000000000,0.0000000000
2018-07-07 05:30:00,1000.0000000000,1000.0000000000,0,6756.9800000000,0.0000000000,0.0000000000
2018-07-08 05:30:00,1000.0000000000,1000.0000000000,0,6712.1000000000,0.0000000000,0.0000000000
2018-07-09 05:30:00,1000.0000000000,1000.0000000000,0,6662.1200000000,0.0000000000,0.0000000000
2018-07-10 05:30:00,1000.0000000000,1000.0000000000,0,6296.9100000000,0.0000000000,0.0000000000
2018-07-11 05:30:00,1000.0000000000,1000.0000000000,0,6378.0700000000,0.0000000000,0.0000000000
2018-07-12 05:30:00,1000.0000000000,1000.0000000000,0,6250.5700000000,0.0000000000,0.0000000000
2018-07-13 05:30:00,1000.0000000000,1000.0000000000,0,6214.5700000000,0.0000000000,0.0000000000
2018-07-14 05:30:00,1000.0000000000,1000.0000000000,0,6251.9900000000,0.0000000000,0.0000000000
2018-07-15 05:30:00,1000.0000000000,1000.0000000000,0,6353.0100000000,0.0000000000,0.0000000000
2018-07-16 05:30:00,1000.0000000000,1000.0000000000,0,6723.3500000000,0.0000000000,0.0000000000
2018-07-17 05:30:00,1000.0000000000,1000.0000000000,0,7317.4400000000,0.0000000000,0.0000000000
2018-07-18 05:30:00,1000.0000000000,1000.0000000000,0,7381.9000000000,0.0000000000,0.0000000000
2018-07-19 05:30:00,1000.0000000000,1000.0000000000,0,7466.2100000000,0.0000000000,0.0000000000
2018-07-20 05:30:00,1000.0000000000,1000.0000000000,0,7337.5300000000,0.0000000000,0.0000000000
2018-07-21 05:30:00,1000.0000000000,1000.0000000000,0,7398.7800000000,0.0000000000,0.0000000000
2018-07-22 05:30:00,1000.0000000000,1000.0000000000,0,7394.7900000000,0.0000000000,0.0000000000
2018-07-23 05:30:00,1000.0000000000,1000.0000000000,0,7721.0100000000,0.0000000000,0.0000000000
2018-07-24 05:30:00,1000.0000000000,1000.0000000000,0,8397.2400000000,0.0000000000,0.0000000000
2018-07-25 05:30:00,1000.0000000000,1000.0000000000,0,8175.6400000000,0.0000000000,0.0000000000
2018-07-26 05:30:00,1000.0000000000,1000.0000000000,0,7920.0000000000,0.0000000000,0.0000000000
2018-07-27 05:30:00,1000.0000000000,1000.0000000000,0,8188.5700000000,0.0000000000,0.0000000000
2018-07-28 05:30:00,1000.0000000000,1000.0000000000,0,8225.0400000000,0.0000000000,0.0000000000
2018-07-29 05:30:00,1000.0000000000,1000.0000000000,0,8211.0000000000,0.0000000000,0.0000000000
2018-07-30 05:30:00,1000.0000000000,1000.0000000000,0,8173.9200000000,0.0000000000,0.0000000000
2018-07-31 05:30:00,1000.0000000000,1000.0000000000,0,7730.9300000000,0.0000000000,0.0000000000
2018-08-01 05:30:00,1000.0000000000,1000.0000000000,0,7604.5800000000,0.0000000000,0.0000000000
2018-08-02 05:30:00,1000.0000000000,1000.0000000000,0,7525.7100000000,0.0000000000,0.0000000000
2018-08-03 05:30:00,1000.0000000000,1000.0000000000,0,7418.7800000000,0.0000000000,0.0000000000
2018-08-04 05:30:00,1000.0000000000,1000.0000000000,0,7009.8400000000,0.0000000000,0.0000000000
2018-08-05 05:30:00,1000.0000000000,1000.0000000000,0,7024.1900000000,0.0000000000,0.0000000000
2018-08-06 05:30:00,1000.0000000000,1000.0000000000,0,6934.8200000000,0.0000000000,0.0000000000
2018-08-07 05:30:00,1000.0000000000,1000.0000000000,0,6720.0600000000,0.0000000000,0.0000000000
2018-08-08 05:30:00,1000.0000000000,1000.0000000000,0,6285.0000000000,0.0000000000,0.0000000000
2018-08-09 05:30:00,1000.0000000000,1000.0000000000,0,6529.7900000000,0.0000000000,0.0000000000
2018-08-10 05:30:00,1000.0000000000,1000.0000000000,0,6144.0100000000,0.0000000000,0.0000000000
2018-08-11 05:30:00,1000.0000000000,1000.0000000000,0,6232.3500000000,0.0000000000,0.0000000000
2018-08-12 05:30:00,1000.0000000000,1000.0000000000,0,6308.3300000000,0.0000000000,0.0000000000
2018-08-13 05:30:00,1000.0000000000,1000.0000000000,0,6246.3500000000,0.0000000000,0.0000000000
2018-08-14 05:30:00,1000.0000000000,1000.0000000000,0,6188.0800000000,0.0000000000,0.0000000000
2018-08-15 05:30:00,1000.0000000000,1000.0000000000,0,6267.1600000000,0.0000000000,0.0000000000
2018-08-16 05:30:00,1000.0000000000,1000.0000000000,0,6311.7500000000,0.0000000000,0.0000000000
2018-08-17 05:30:00,1000.0000000000,1000.0000000000,0,6584.4900000000,0.0000000000,0.0000000000
2018-08-18 05:30:00,1000.0000000000,1000.0000000000,0,6387.9600000000,0.0000000000,0.0000000000
2018-08-19 05:30:00,1000.0000000000,1000.0000000000,0,6477.5300000000,0.0000000000,0.0000000000
2018-08-20 05:30:00,1000.0000000000,1000.0000000000,0,6254.8400000000,0.0000000000,0.0000000000
2018-08-21 05:30:00,1000.0000000000,1000.0000000000,0,6480.0000000000,0.0000000000,0.0000000000
2018-08-22 05:30:00,1000.0000000000,1000.0000000000,0,6360.8900000000,0.0000000000,0.0000000000
2018-08-23 05:30:00,1000.0000000000,1000.0000000000,0,6525.0100000000,0.0000000000,0.0000000000
2018-08-24 05:30:00,1000.0000000000,1000.0000000000,0,6681.6400000000,0.0000000000,0.0000000000
2018-08-25 05:30:00,1000.0000000000,1000.0000000000,0,6733.6400000000,0.0000000000,0.0000000000
2018-08-26 05:30:00,1000.0000000000,1000.0000000000,0,6700.0000000000,0.0000000000,0.0000000000
2018-08-27 05:30:00,1000.0000000000,1000.0000000000,0,6908.6400000000,0.0000000000,0.0000000000
2018-08-28 05:30:00,1000.0000000000,1000.0000000000,0,7076.1100000000,0.0000000000,0.0000000000
2018-08-29 05:30:00,1000.0000000000,1000.0000000000,0,7031.2200000000,0.0000000000,0.0000000000
2018-08-30 05:30:00,1000.0000000000,1000.0000000000,0,6984.8400000000,0.0000000000,0.0000000000
2018-08-31 05:30:00,1000.0000000000,1000.0000000000,0,7011.2100000000,0.0000000000,0.0000000000
2018-09-01 05:30:00,1000.0000000000,1000.0000000000,0,7200.0100000000,0.0000000000,0.0000000000
2018-09-02 05:30:00,1000.0000000000,1000.0000000000,0,7302.0100000000,0.0000000000,0.0000000000
2018-09-03 05:30:00,1000.0000000000,1000.0000000000,0,7263.0200000000,0.0000000000,0.0000000000
2018-09-04 05:30:00,1000.0000000000,1000.0000000000,0,7359.0600000000,0.0000000000,0.0000000000
2018-09-05 05:30:00,1000.0000000000,1000.0000000000,0,6700.0000000000,0.0000000000,0.0000000000
2018-09-06 05:30:00,1000.0000000000,1000.0000000000,0,6516.0100000000,0.0000000000,0.0000000000
2018-09-07 05:30:00,1000.0000000000,1000.0000000000,0,6395.5400000000,0.0000000000,0.0000000000
2018-09-08 05:30:00,1000.0000000000,1000.0000000000,0,6185.0500000000,0.0000000000,0.0000000000
2018-09-09 05:30:00,1000.0000000000,1000.0000000000,0,6250.8100000000,0.0000000000,0.0000000000
2018-09-10 05:30:00,1000.0000000000,1000.0000000000,0,6312.0000000000,0.0000000000,0.0000000000
2018-09-11 05:30:00,1000.0000000000,1000.0000000000,0,6294.9100000000,0.0000000000,0.0000000000
2018-09-12 05:30:00,1000.0000000000,1000.0000000000,0,6338.6200000000,0.0000000000,0.0000000000
2018-09-13 05:30:00,1000.0000000000,1000.0000000000,0,6487.3800000000,0.0000000000,0.0000000000
2018-09-14 05:30:00,1000.0000000000,1000.0000000000,0,6476.6300000000,0.0000000000,0.0000000000
2018-09-15 05:30:00,1000.0000000000,1000.0000000000,0,6514.9600000000,0.0000000000,0.0000000000
2018-09-16 05:30:00,1000.0000000000,1000.0000000000,0,6505.0000000000,0.0000000000,0.0000000000
2018-09-17 05:30:00,1000.0000000000,1000.0000000000,0,6248.6900000000,0.0000000000,0.0000000000
2018-09-18 05:30:00,1000.0000000000,1000.0000000000,0,6336.4500000000,0.0000000000,0.0000000000
2018-09-19 05:30:00,1000.0000000000,1000.0000000000,0,6391.8900000000,0.0000000000,0.0000000000
2018-09-20 05:30:00,1000.0000000000,1000.0000000000,0,6492.0000000000,0.0000000000,0.0000000000
