datetime,equity,cash,position,close,daily_return,drawdown
2022-07-16 05:30:00,1398.9994428300,1398.9994428300,0,21195.6000000000,0.0000000000,-0.0786065967
2022-07-17 05:30:00,1398.9994428300,1398.9994428300,0,20798.1600000000,0.0000000000,-0.0786065967
2022-07-18 05:30:00,1398.9994428300,1398.9994428300,0,22432.5800000000,0.0000000000,-0.0786065967
2022-07-19 05:30:00,1398.9994428300,1398.9994428300,0,23396.6200000000,0.0000000000,-0.0786065967
2022-07-20 05:30:00,1398.9994428300,1398.9994428300,0,23223.3000000000,0.0000000000,-0.0786065967
2022-07-21 05:30:00,1398.9994428300,1398.9994428300,0,23152.1900000000,0.0000000000,-0.0786065967
2022-07-22 05:30:00,1398.9994428300,1398.9994428300,0,22684.8300000000,0.0000000000,-0.0786065967
2022-07-23 05:30:00,1398.9994428300,1398.9994428300,0,22451.0700000000,0.0000000000,-0.0786065967
2022-07-24 05:30:00,1398.9994428300,1398.9994428300,0,22579.6800000000,0.0000000000,-0.0786065967
2022-07-25 05:30:00,1398.9994428300,1398.9994428300,0,21310.9000000000,0.0000000000,-0.0786065967
2022-07-26 05:30:00,1398.9994428300,1398.9994428300,0,21254.6700000000,0.0000000000,-0.0786065967
2022-07-27 05:30:00,1398.9994428300,1398.9994428300,0,22952.4500000000,0.0000000000,-0.0786065967
2022-07-28 05:30:00,1398.9994428300,1398.9994428300,0,23842.9300000000,0.0000000000,-0.0786065967
2022-07-29 05:30:00,1398.9994428300,1398.9994428300,0,23773.7500000000,0.0000000000,-0.0786065967
2022-07-30 05:30:00,1398.9994428300,1398.9994428300,0,23643.5100000000,0.0000000000,-0.0786065967
2022-07-31 05:30:00,1398.9994428300,1398.9994428300,0,23293.3200000000,0.0000000000,-0.0786065967
2022-08-01 05:30:00,1398.9994428300,1398.9994428300,0,23268.0100000000,0.0000000000,-0.0786065967
2022-08-02 05:30:00,1398.9994428300,1398.9994428300,0,22987.7900000000,0.0000000000,-0.0786065967
2022-08-03 05:30:00,1398.9994428300,1398.9994428300,0,22818.3700000000,0.0000000000,-0.0786065967
2022-08-04 05:30:00,1398.9994428300,1398.9994428300,0,22622.9800000000,0.0000000000,-0.0786065967
2022-08-05 05:30:00,1398.9994428300,1398.9994428300,0,23312.4200000000,0.0000000000,-0.0786065967
2022-08-06 05:30:00,1398.9994428300,1398.9994428300,0,22954.2100000000,0.0000000000,-0.0786065967
2022-08-07 05:30:00,1398.9994428300,1398.9994428300,0,23174.3900000000,0.0000000000,-0.0786065967
2022-08-08 05:30:00,1398.9994428300,1398.9994428300,0,23810.0000000000,0.0000000000,-0.0786065967
